2025-04-07 13:36:25,784 - INFO - Env 21, Goal (031.9, -27.6), Episode 00011, setp 001, Reward -158.6, Critical Distance,
2025-04-07 13:36:25,784 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00011, setp 178, Reward 11.2 , Reach Goal,
2025-04-07 13:36:25,786 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00011, setp 030, Reward 10.4 , Reach Goal,
2025-04-07 13:36:35,483 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00009, setp 455, Reward -42.6, Crashed,
2025-04-07 13:36:35,483 - INFO - Env 02, Goal (019.3, 008.7), Episode 00009, setp 280, Reward 8.2  , Reach Goal,
2025-04-07 13:36:35,483 - INFO - Env 01, Goal (023.2, 016.6), Episode 00009, setp 124, Reward -98.7, Crashed,
2025-04-07 13:36:35,483 - INFO - Env 05, Goal (000.1, -21.5), Episode 00009, setp 031, Reward -90.7, Crashed,
2025-04-07 13:36:35,483 - INFO - Env 03, Goal (009.4, -35.0), Episode 00009, setp 117, Reward -174.2, Crashed,
2025-04-07 13:37:03,391 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00010, setp 589, Reward 8.7  , Reach Goal,
2025-04-07 13:37:03,391 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00010, setp 386, Reward -35.7, Crashed,
2025-04-07 13:37:03,391 - INFO - Env 16, Goal (030.2, 027.9), Episode 00010, setp 522, Reward 8.2  , Reach Goal,
2025-04-07 13:37:03,391 - INFO - Env 18, Goal (018.7, -33.9), Episode 00010, setp 950, Reward 10.6 , Reach Goal,
2025-04-07 13:37:14,774 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00012, setp 027, Reward 9.2  , Reach Goal,
2025-04-07 13:37:14,774 - INFO - Env 21, Goal (031.9, -27.6), Episode 00012, setp 048, Reward -134.7, Crashed,
2025-04-07 13:37:14,774 - INFO - Env 20, Goal (002.3, -05.6), Episode 00012, setp 463, Reward 9.4  , Reach Goal,
2025-04-07 13:37:14,774 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00012, setp 190, Reward 10.1 , Reach Goal,
2025-04-07 13:37:14,774 - INFO - Env 23, Goal (006.8, 024.1), Episode 00012, setp 149, Reward -61.3, Crashed,
2025-04-07 13:37:50,471 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00008, setp 1135, Reward 10.1 , Reach Goal,
2025-04-07 13:37:50,471 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00008, setp 173, Reward 10.3 , Reach Goal,
2025-04-07 13:37:50,471 - INFO - Env 12, Goal (006.7, 019.0), Episode 00008, setp 229, Reward 9.5  , Reach Goal,
2025-04-07 13:37:50,471 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00008, setp 158, Reward 8.9  , Reach Goal,
2025-04-07 13:37:50,471 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00008, setp 113, Reward -84.0, Crashed,
2025-04-07 13:37:51,071 - INFO - Env 02, Goal (019.3, 008.7), Episode 00010, setp 303, Reward 10.8 , Reach Goal,
2025-04-07 13:37:51,071 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00010, setp 673, Reward 8.9  , Reach Goal,
2025-04-07 13:37:51,071 - INFO - Env 05, Goal (000.1, -21.5), Episode 00010, setp 478, Reward 8.7  , Reach Goal,
2025-04-07 13:37:51,071 - INFO - Env 01, Goal (023.2, 016.6), Episode 00010, setp 720, Reward 10.6 , Reach Goal,
2025-04-07 13:37:51,071 - INFO - Env 03, Goal (009.4, -35.0), Episode 00010, setp 058, Reward -180.0, Crashed,
2025-04-07 13:37:58,378 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00007, setp 1336, Reward 8.6  , Reach Goal,
2025-04-07 13:37:58,378 - INFO - Env 06, Goal (011.7, 004.7), Episode 00007, setp 081, Reward 8.9  , Reach Goal,
2025-04-07 13:37:58,378 - INFO - Env 08, Goal (002.2, 017.8), Episode 00007, setp 587, Reward 7.4  , Reach Goal,
2025-04-07 13:37:58,378 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00007, setp 285, Reward 8.8  , Reach Goal,
2025-04-07 13:38:38,371 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00013, setp 183, Reward 11.1 , Reach Goal,
2025-04-07 13:38:38,371 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00013, setp 035, Reward 11.2 , Reach Goal,
2025-04-07 13:38:38,371 - INFO - Env 20, Goal (002.3, -05.6), Episode 00013, setp 455, Reward 9.9  , Reach Goal,
2025-04-07 13:38:38,371 - INFO - Env 23, Goal (006.8, 024.1), Episode 00013, setp 464, Reward 10.6 , Reach Goal,
2025-04-07 13:38:38,371 - INFO - Env 21, Goal (031.9, -27.6), Episode 00013, setp 786, Reward 9.5  , Reach Goal,
2025-04-07 13:38:50,171 - INFO - Env 18, Goal (018.7, -33.9), Episode 00011, setp 1003, Reward 10.7 , Reach Goal,
2025-04-07 13:38:50,171 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00011, setp 622, Reward 8.6  , Reach Goal,
2025-04-07 13:38:50,171 - INFO - Env 16, Goal (030.2, 027.9), Episode 00011, setp 001, Reward 15.0 , Reach Goal,
2025-04-07 13:38:50,171 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00011, setp 453, Reward 8.7  , Reach Goal,
2025-04-07 13:39:47,887 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00011, setp 688, Reward -24.8, Crashed,
2025-04-07 13:39:47,887 - INFO - Env 05, Goal (000.1, -21.5), Episode 00011, setp 479, Reward 8.4  , Reach Goal,
2025-04-07 13:39:47,887 - INFO - Env 02, Goal (019.3, 008.7), Episode 00011, setp 442, Reward 9.7  , Reach Goal,
2025-04-07 13:39:47,887 - INFO - Env 03, Goal (009.4, -35.0), Episode 00011, setp 1099, Reward 9.9  , Reach Goal,
2025-04-07 13:39:47,887 - INFO - Env 01, Goal (023.2, 016.6), Episode 00011, setp 703, Reward 10.5 , Reach Goal,
2025-04-07 13:39:48,683 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00009, setp 573, Reward 8.1  , Reach Goal,
2025-04-07 13:39:48,683 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00009, setp 1113, Reward 9.7  , Reach Goal,
2025-04-07 13:39:48,683 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00009, setp 181, Reward 9.9  , Reach Goal,
2025-04-07 13:39:48,683 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00009, setp 159, Reward 9.6  , Reach Goal,
2025-04-07 13:39:48,683 - INFO - Env 12, Goal (006.7, 019.0), Episode 00009, setp 269, Reward 8.6  , Reach Goal,
2025-04-07 13:39:49,872 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00012, setp 467, Reward 7.5  , Reach Goal,
2025-04-07 13:39:49,872 - INFO - Env 16, Goal (030.2, 027.9), Episode 00012, setp 494, Reward 8.6  , Reach Goal,
2025-04-07 13:39:49,872 - INFO - Env 18, Goal (018.7, -33.9), Episode 00012, setp 146, Reward -145.0, Crashed,
2025-04-07 13:39:49,872 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00012, setp 574, Reward 10.1 , Reach Goal,
2025-04-07 13:40:01,971 - INFO - Env 21, Goal (031.9, -27.6), Episode 00014, setp 796, Reward 10.5 , Reach Goal,
2025-04-07 13:40:01,971 - INFO - Env 20, Goal (002.3, -05.6), Episode 00014, setp 429, Reward 9.1  , Reach Goal,
2025-04-07 13:40:01,971 - INFO - Env 23, Goal (006.8, 024.1), Episode 00014, setp 468, Reward 9.3  , Reach Goal,
2025-04-07 13:40:01,971 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00014, setp 199, Reward 10.8 , Reach Goal,
2025-04-07 13:40:01,971 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00014, setp 058, Reward 10.8 , Reach Goal,
2025-04-07 13:40:12,571 - INFO - Env 06, Goal (011.7, 004.7), Episode 00008, setp 092, Reward 10.3 , Reach Goal,
2025-04-07 13:40:12,571 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00008, setp 303, Reward 10.0 , Reach Goal,
2025-04-07 13:40:12,571 - INFO - Env 08, Goal (002.2, 017.8), Episode 00008, setp 607, Reward 8.6  , Reach Goal,
2025-04-07 13:40:12,571 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00008, setp 1263, Reward 8.4  , Reach Goal,
2025-04-07 13:40:49,977 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00015, setp 033, Reward 8.6  , Reach Goal,
2025-04-07 13:40:49,977 - INFO - Env 21, Goal (031.9, -27.6), Episode 00015, setp 001, Reward -139.9, Crashed,
2025-04-07 13:40:49,977 - INFO - Env 20, Goal (002.3, -05.6), Episode 00015, setp 449, Reward 8.6  , Reach Goal,
2025-04-07 13:40:49,977 - INFO - Env 23, Goal (006.8, 024.1), Episode 00015, setp 399, Reward 10.0 , Reach Goal,
2025-04-07 13:40:49,977 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00015, setp 191, Reward 8.5  , Reach Goal,
2025-04-07 13:41:26,585 - INFO - Env 18, Goal (018.7, -33.9), Episode 00013, setp 915, Reward 10.1 , Reach Goal,
2025-04-07 13:41:26,585 - INFO - Env 16, Goal (030.2, 027.9), Episode 00013, setp 531, Reward 10.1 , Reach Goal,
2025-04-07 13:41:26,585 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00013, setp 453, Reward 10.5 , Reach Goal,
2025-04-07 13:41:26,585 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00013, setp 184, Reward -87.5, Crashed,
2025-04-07 13:41:37,487 - INFO - Env 20, Goal (002.3, -05.6), Episode 00016, setp 453, Reward 10.3 , Reach Goal,
2025-04-07 13:41:37,487 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00016, setp 204, Reward 9.8  , Reach Goal,
2025-04-07 13:41:37,487 - INFO - Env 23, Goal (006.8, 024.1), Episode 00016, setp 395, Reward 11.1 , Reach Goal,
2025-04-07 13:41:37,487 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00016, setp 023, Reward 8.3  , Reach Goal,
2025-04-07 13:41:37,487 - INFO - Env 21, Goal (031.9, -27.6), Episode 00016, setp 001, Reward -138.6, Crashed,
2025-04-07 13:41:40,380 - INFO - Env 01, Goal (023.2, 016.6), Episode 00012, setp 654, Reward 9.0  , Reach Goal,
2025-04-07 13:41:40,380 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00012, setp 722, Reward 8.6  , Reach Goal,
2025-04-07 13:41:40,380 - INFO - Env 05, Goal (000.1, -21.5), Episode 00012, setp 487, Reward 9.1  , Reach Goal,
2025-04-07 13:41:40,380 - INFO - Env 03, Goal (009.4, -35.0), Episode 00012, setp 1065, Reward -24.0, Crashed,
2025-04-07 13:41:40,380 - INFO - Env 02, Goal (019.3, 008.7), Episode 00012, setp 313, Reward 10.0 , Reach Goal,
2025-04-07 13:41:45,073 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00010, setp 167, Reward 9.0  , Reach Goal,
2025-04-07 13:41:45,073 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00010, setp 127, Reward 8.7  , Reach Goal,
2025-04-07 13:41:45,073 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00010, setp 127, Reward -77.2, Crashed,
2025-04-07 13:41:45,073 - INFO - Env 12, Goal (006.7, 019.0), Episode 00010, setp 257, Reward 10.4 , Reach Goal,
2025-04-07 13:41:45,074 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00010, setp 1098, Reward 9.1  , Reach Goal,
2025-04-07 13:42:21,973 - INFO - Env 20, Goal (002.3, -05.6), Episode 00017, setp 028, Reward -86.9, Crashed,
2025-04-07 13:42:21,973 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00017, setp 179, Reward 11.1 , Reach Goal,
2025-04-07 13:42:21,973 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00017, setp 038, Reward 10.7 , Reach Goal,
2025-04-07 13:42:21,973 - INFO - Env 21, Goal (031.9, -27.6), Episode 00017, setp 001, Reward -138.6, Crashed,
2025-04-07 13:42:21,973 - INFO - Env 23, Goal (006.8, 024.1), Episode 00017, setp 421, Reward 11.2 , Reach Goal,
2025-04-07 13:42:26,874 - INFO - Env 08, Goal (002.2, 017.8), Episode 00009, setp 512, Reward 8.9  , Reach Goal,
2025-04-07 13:42:26,874 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00009, setp 1267, Reward 8.2  , Reach Goal,
2025-04-07 13:42:26,874 - INFO - Env 06, Goal (011.7, 004.7), Episode 00009, setp 075, Reward 10.8 , Reach Goal,
2025-04-07 13:42:26,874 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00009, setp 285, Reward 9.6  , Reach Goal,
2025-04-07 13:42:32,773 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00014, setp 621, Reward 11.0 , Reach Goal,
2025-04-07 13:42:32,773 - INFO - Env 16, Goal (030.2, 027.9), Episode 00014, setp 001, Reward 15.0 , Reach Goal,
2025-04-07 13:42:32,773 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00014, setp 459, Reward 9.1  , Reach Goal,
2025-04-07 13:42:32,773 - INFO - Env 18, Goal (018.7, -33.9), Episode 00014, setp 001, Reward 15.0 , Reach Goal,
2025-04-07 13:42:39,472 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00011, setp 179, Reward 8.7  , Reach Goal,
2025-04-07 13:42:39,472 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00011, setp 136, Reward -79.7, Crashed,
2025-04-07 13:42:39,472 - INFO - Env 12, Goal (006.7, 019.0), Episode 00011, setp 146, Reward -34.1, Crashed,
2025-04-07 13:42:39,472 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00011, setp 129, Reward 8.1  , Reach Goal,
2025-04-07 13:42:39,472 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00011, setp 513, Reward -114.0, Crashed,
2025-04-07 13:43:13,082 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00018, setp 001, Reward 15.0 , Reach Goal,
2025-04-07 13:43:13,082 - INFO - Env 20, Goal (002.3, -05.6), Episode 00018, setp 483, Reward 8.5  , Reach Goal,
2025-04-07 13:43:13,082 - INFO - Env 21, Goal (031.9, -27.6), Episode 00018, setp 001, Reward -138.6, Crashed,
2025-04-07 13:43:13,082 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00018, setp 032, Reward 9.1  , Reach Goal,
2025-04-07 13:43:13,082 - INFO - Env 23, Goal (006.8, 024.1), Episode 00018, setp 001, Reward 15.0 , Reach Goal,
2025-04-07 13:43:35,873 - INFO - Env 01, Goal (023.2, 016.6), Episode 00013, setp 135, Reward -101.6, Crashed,
2025-04-07 13:43:35,873 - INFO - Env 05, Goal (000.1, -21.5), Episode 00013, setp 492, Reward 9.1  , Reach Goal,
2025-04-07 13:43:35,873 - INFO - Env 02, Goal (019.3, 008.7), Episode 00013, setp 325, Reward 9.5  , Reach Goal,
2025-04-07 13:43:35,873 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00013, setp 700, Reward 10.3 , Reach Goal,
2025-04-07 13:43:35,873 - INFO - Env 03, Goal (009.4, -35.0), Episode 00013, setp 1091, Reward 11.0 , Reach Goal,
2025-04-07 13:44:00,574 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00019, setp 035, Reward 11.1 , Reach Goal,
2025-04-07 13:44:00,574 - INFO - Env 20, Goal (002.3, -05.6), Episode 00019, setp 450, Reward 8.7  , Reach Goal,
2025-04-07 13:44:00,574 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00019, setp 189, Reward 10.9 , Reach Goal,
2025-04-07 13:44:00,574 - INFO - Env 23, Goal (006.8, 024.1), Episode 00019, setp 387, Reward 9.1  , Reach Goal,
2025-04-07 13:44:00,574 - INFO - Env 21, Goal (031.9, -27.6), Episode 00019, setp 001, Reward -138.6, Crashed,
2025-04-07 13:44:12,582 - INFO - Env 18, Goal (018.7, -33.9), Episode 00015, setp 947, Reward 8.0  , Reach Goal,
2025-04-07 13:44:12,582 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00015, setp 475, Reward 9.3  , Reach Goal,
2025-04-07 13:44:12,582 - INFO - Env 16, Goal (030.2, 027.9), Episode 00015, setp 466, Reward 9.7  , Reach Goal,
2025-04-07 13:44:12,582 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00015, setp 637, Reward 8.7  , Reach Goal,
2025-04-07 13:44:28,472 - INFO - Env 08, Goal (002.2, 017.8), Episode 00010, setp 519, Reward 8.6  , Reach Goal,
2025-04-07 13:44:28,472 - INFO - Env 06, Goal (011.7, 004.7), Episode 00010, setp 075, Reward 8.8  , Reach Goal,
2025-04-07 13:44:28,472 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00010, setp 283, Reward 8.6  , Reach Goal,
2025-04-07 13:44:28,472 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00010, setp 1155, Reward 8.5  , Reach Goal,
2025-04-07 13:44:38,373 - INFO - Env 12, Goal (006.7, 019.0), Episode 00012, setp 246, Reward 8.1  , Reach Goal,
2025-04-07 13:44:38,373 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00012, setp 1132, Reward 10.3 , Reach Goal,
2025-04-07 13:44:38,373 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00012, setp 165, Reward 9.5  , Reach Goal,
2025-04-07 13:44:38,373 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00012, setp 160, Reward -79.9, Crashed,
2025-04-07 13:44:38,373 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00012, setp 138, Reward 9.6  , Reach Goal,
2025-04-07 13:44:49,671 - INFO - Env 20, Goal (002.3, -05.6), Episode 00020, setp 464, Reward 9.9  , Reach Goal,
2025-04-07 13:44:49,671 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00020, setp 209, Reward 11.1 , Reach Goal,
2025-04-07 13:44:49,671 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00020, setp 039, Reward 8.3  , Reach Goal,
2025-04-07 13:44:49,671 - INFO - Env 23, Goal (006.8, 024.1), Episode 00020, setp 374, Reward 8.3  , Reach Goal,
2025-04-07 13:44:49,671 - INFO - Env 21, Goal (031.9, -27.6), Episode 00020, setp 005, Reward -138.6, Crashed,
2025-04-07 13:45:28,486 - INFO - Env 01, Goal (023.2, 016.6), Episode 00014, setp 661, Reward 10.4 , Reach Goal,
2025-04-07 13:45:28,486 - INFO - Env 02, Goal (019.3, 008.7), Episode 00014, setp 290, Reward 9.4  , Reach Goal,
2025-04-07 13:45:28,486 - INFO - Env 03, Goal (009.4, -35.0), Episode 00014, setp 1065, Reward 10.3 , Reach Goal,
2025-04-07 13:45:28,486 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00014, setp 111, Reward -97.6, Crashed,
2025-04-07 13:45:28,486 - INFO - Env 05, Goal (000.1, -21.5), Episode 00014, setp 501, Reward 8.6  , Reach Goal,
2025-04-07 13:45:38,078 - INFO - Env 20, Goal (002.3, -05.6), Episode 00021, setp 458, Reward 9.8  , Reach Goal,
2025-04-07 13:45:38,078 - INFO - Env 23, Goal (006.8, 024.1), Episode 00021, setp 389, Reward 10.9 , Reach Goal,
2025-04-07 13:45:38,078 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00021, setp 206, Reward 9.1  , Reach Goal,
2025-04-07 13:45:38,078 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00021, setp 044, Reward 10.7 , Reach Goal,
2025-04-07 13:45:38,078 - INFO - Env 21, Goal (031.9, -27.6), Episode 00021, setp 027, Reward -138.7, Crashed,
2025-04-07 13:45:48,573 - INFO - Env 16, Goal (030.2, 027.9), Episode 00016, setp 490, Reward 8.8  , Reach Goal,
2025-04-07 13:45:48,573 - INFO - Env 18, Goal (018.7, -33.9), Episode 00016, setp 904, Reward 10.8 , Reach Goal,
2025-04-07 13:45:48,573 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00016, setp 499, Reward 10.1 , Reach Goal,
2025-04-07 13:45:48,573 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00016, setp 605, Reward 8.3  , Reach Goal,
2025-04-07 13:46:28,084 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00022, setp 043, Reward 8.2  , Reach Goal,
2025-04-07 13:46:28,084 - INFO - Env 21, Goal (031.9, -27.6), Episode 00022, setp 001, Reward -139.3, Crashed,
2025-04-07 13:46:28,084 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00022, setp 208, Reward 8.1  , Reach Goal,
2025-04-07 13:46:28,084 - INFO - Env 20, Goal (002.3, -05.6), Episode 00022, setp 460, Reward 9.9  , Reach Goal,
2025-04-07 13:46:28,084 - INFO - Env 23, Goal (006.8, 024.1), Episode 00022, setp 417, Reward 11.2 , Reach Goal,
2025-04-07 13:46:30,279 - INFO - Env 09, Goal (-22.7, 023.4), Episode 00011, setp 281, Reward 8.1  , Reach Goal,
2025-04-07 13:46:30,279 - INFO - Env 08, Goal (002.2, 017.8), Episode 00011, setp 508, Reward 9.5  , Reach Goal,
2025-04-07 13:46:30,279 - INFO - Env 06, Goal (011.7, 004.7), Episode 00011, setp 084, Reward 8.8  , Reach Goal,
2025-04-07 13:46:30,279 - INFO - Env 07, Goal (-34.9, 029.6), Episode 00011, setp 1131, Reward 8.2  , Reach Goal,
2025-04-07 13:46:37,586 - INFO - Env 03, Goal (009.4, -35.0), Episode 00015, setp 119, Reward -172.0, Crashed,
2025-04-07 13:46:37,586 - INFO - Env 01, Goal (023.2, 016.6), Episode 00015, setp 114, Reward -101.8, Crashed,
2025-04-07 13:46:37,586 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00015, setp 631, Reward 8.9  , Reach Goal,
2025-04-07 13:46:37,586 - INFO - Env 05, Goal (000.1, -21.5), Episode 00015, setp 477, Reward 9.6  , Reach Goal,
2025-04-07 13:46:37,586 - INFO - Env 02, Goal (019.3, 008.7), Episode 00015, setp 307, Reward 9.0  , Reach Goal,
2025-04-07 13:46:39,776 - INFO - Env 12, Goal (006.7, 019.0), Episode 00013, setp 227, Reward 9.6  , Reach Goal,
2025-04-07 13:46:39,776 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00013, setp 173, Reward 10.6 , Reach Goal,
2025-04-07 13:46:39,776 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00013, setp 1121, Reward 9.0  , Reach Goal,
2025-04-07 13:46:39,776 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00013, setp 124, Reward -81.6, Crashed,
2025-04-07 13:46:39,776 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00013, setp 146, Reward 10.1 , Reach Goal,
2025-04-07 13:47:30,681 - INFO - Env 18, Goal (018.7, -33.9), Episode 00017, setp 920, Reward 10.7 , Reach Goal,
2025-04-07 13:47:30,681 - INFO - Env 16, Goal (030.2, 027.9), Episode 00017, setp 482, Reward 11.1 , Reach Goal,
2025-04-07 13:47:30,681 - INFO - Env 15, Goal (-06.6, -03.7), Episode 00017, setp 571, Reward 11.0 , Reach Goal,
2025-04-07 13:47:30,681 - INFO - Env 17, Goal (-19.2, -08.9), Episode 00017, setp 444, Reward 8.9  , Reach Goal,
2025-04-07 13:47:49,775 - INFO - Env 01, Goal (023.2, 016.6), Episode 00016, setp 105, Reward -101.0, Crashed,
2025-04-07 13:47:49,775 - INFO - Env 02, Goal (019.3, 008.7), Episode 00016, setp 292, Reward 10.8 , Reach Goal,
2025-04-07 13:47:49,775 - INFO - Env 03, Goal (009.4, -35.0), Episode 00016, setp 105, Reward -172.7, Crashed,
2025-04-07 13:47:49,776 - INFO - Env 04, Goal (-19.1, 006.1), Episode 00016, setp 657, Reward 8.1  , Reach Goal,
2025-04-07 13:47:49,776 - INFO - Env 05, Goal (000.1, -21.5), Episode 00016, setp 458, Reward 10.1 , Reach Goal,
2025-04-07 13:47:55,274 - INFO - Env 22, Goal (-35.0, 009.0), Episode 00023, setp 173, Reward 10.8 , Reach Goal,
2025-04-07 13:47:55,274 - INFO - Env 20, Goal (002.3, -05.6), Episode 00023, setp 449, Reward 10.0 , Reach Goal,
2025-04-07 13:47:55,274 - INFO - Env 23, Goal (006.8, 024.1), Episode 00023, setp 386, Reward 9.9  , Reach Goal,
2025-04-07 13:47:55,274 - INFO - Env 19, Goal (-30.4, 030.5), Episode 00023, setp 001, Reward 15.0 , Reach Goal,
2025-04-07 13:47:55,274 - INFO - Env 21, Goal (031.9, -27.6), Episode 00023, setp 786, Reward 9.4  , Reach Goal,
2025-04-07 13:47:55,974 - INFO - Env 10, Goal (-28.2, 023.2), Episode 00014, setp 693, Reward -83.0, Crashed,
2025-04-07 13:47:55,974 - INFO - Env 11, Goal (-12.0, -22.7), Episode 00014, setp 106, Reward 9.8  , Reach Goal,
2025-04-07 13:47:55,974 - INFO - Env 12, Goal (006.7, 019.0), Episode 00014, setp 223, Reward 8.1  , Reach Goal,
2025-04-07 13:47:55,974 - INFO - Env 13, Goal (-03.3, 016.9), Episode 00014, setp 507, Reward 8.0  , Reach Goal,
2025-04-07 13:47:55,974 - INFO - Env 14, Goal (-09.3, 032.2), Episode 00014, setp 148, Reward 8.4  , Reach Goal,
2025-04-07 13:48:32,076 - INFO - Env 08, Goal (002.2, 017.8), Episode 00012, setp 505, Reward 10.1 , Reach Goal,
